replicate_1,replicate_2,replicate_3,replicate_4,replicate_5,replicate_6,replicate_7,replicate_8,replicate_9,replicate_10
0.7486364919452237,0.8746139699980715,0.6920838047622779,0.15273614909175137,0.09940484861656551,0.7391097658900494,0.16280550210193323,0.7535484778522898,0.22274560639206098,0.3852234803818406
0.012249715748313239,0.6496478048503282,0.3720706171477015,0.0766985986579114,0.20104759405048256,10.906955298441773,0.5415344176868877,0.5977064092188662,0.5318011176803192,0.004909867995483097
0.0011348309761427533,0.2974973623416379,0.8862114941662731,0.7909976501872724,0.2492623902913076,0.04952085533754991,0.011732750228688582,0.2898637815682581,0.43690893832599365,0.2690217828271264
0.24374994834545438,0.276351952418185,0.452538048325942,0.22345865354059224,0.010495484657233822,0.005097604904288788,5.932128267660288,0.2305335606797816,0.3068538007013273,0.6728447550117789
2.653145624052546,0.6000745410420913,0.25554614852046553,0.5125148501635004,0.32846177861260806,0.16105845466021007,0.08644971312332039,0.4149032357449507,0.05672220354474611,0.0784208328948246
0.02130417028732312,0.42251901558783556,0.344510709277579,1.163447953885595,2.496171142380157,0.1892709000853252,2.4384078967400717,0.7892729988331246,0.07726016812923309,0.915737837375175
1.687078053524341,0.10338314532723647,0.5871968372974978,0.3984228052700769,1.084119410728797,1.050170515948944,0.03123239880497386,0.210919020307899,0.20309993392770842,0.511873628965736
0.4341639980501497,1.4725143628814017,0.42760766396935135,0.2864209186282958,0.10143663434274064,0.1342847499370028,0.7083441569840407,0.3436797503353499,0.7972327872222782,0.19145736493009746
0.04622083001764965,0.6957854812484086,0.6172364923414322,0.5246700047616539,0.1552086137939792,0.1308016868398505,0.11539943246396445,0.5832586338207801,0.19399675659257976,1.271786201752656
1.1631054041455062,0.5814600338876446,4.695148370398142,10.11549075267526,4.0785541910194265,1.431546921873628,3.309533335173044,0.15131963232228451,0.15330028192889866,0.5651415714971901
0.020739679091168917,0.3248959684701369,0.1405467666472302,0.06076113299686847,0.027188435107311948,0.27602047326746737,0.17894401228146029,1.1786665438593111,0.9871202164277388,0.1702700092257432
0.3668798444863517,2.5467471605420977,9.742038477765863,0.14743600586105754,0.30100399740039685,0.5943266068200392,0.01771284292160802,0.11004818477471434,1.4471943473801128,0.10026515726350294
0.5203956918328796,0.0047550929403803455,0.024497912133232047,2.265451386529349,1.5803692797557631,0.10673040994069627,0.014936018459554168,1.369994180341521,0.7507688233563674,0.07704266728302911
0.6378397110572496,0.6839398453637573,0.502285185905665,8.858446487315247,0.6814590547776334,0.4929246617788239,1.3192433209776544,0.0020658748220250267,0.29466180352194193,5.544984203620077
0.12404253452208747,4.829389022403377,2.2598257967667967,0.4258639271654707,4.783394310984805,1.6591039684484192,0.03189776471023498,0.5662578014802742,0.10939538583808095,1.4194571790557333
0.1455424831844312,0.47475194965860235,0.04811837054251433,0.007622576851491036,3.9835677947554045,0.7708704745701591,1.1496093286501594,0.3218306671994502,8.883463211949513,0.6596774990095753
1.272313962773596,0.47871492412071137,6.473977719893707,1.1619244771462633,0.8344392665149558,0.06752644586493894,0.07327587655590206,0.13134603765908026,0.19650450503930816,0.3185215771775387
0.2105210910941706,0.9870979282348886,1.974788020104263,0.5419909378309988,0.3360082537976403,0.06329602911016319,0.15091403292759287,2.637085308656358,0.27946752365909755,1.2692380009000406
0.3852672333524969,0.010584281498611903,1.309194801669984,0.3826957420147765,0.530015727846783,0.04780681691570354,4.632508117062202,0.10989451927166849,0.3785782552793584,0.6957614260846363
0.2924961795935719,0.05484242887653923,0.3847256476324117,3.3230993873700374,0.9869229696551791,1.9826120494200725,0.752821670099243,0.3418573395501714,0.435492118000816,0.4250898120987574
0.09039338044579548,1.2534249434915803,0.1102254938253111,0.06410176206485296,0.1626046650434254,0.5055339787924187,0.0710136978447733,0.4271231293222846,0.008968447017893677,0.9310788505334542
0.2546828144810054,0.5921957044910959,0.041448374242200714,0.20173967691107175,0.30561174554651305,0.007653533931201828,0.1469259770612481,2.858512783708051,1.6894167256332024,0.056754515349914714
0.019458749579705836,4.828794285248591,0.029504985526786376,0.534134602033373,0.6136279361654315,1.2098779630081569,0.32417236176876574,0.5550181598928721,1.5170727456013906,1.4646582804900565
0.07353562218423093,0.25540819200959564,0.47039227777349524,0.0020381671459381856,0.1475738867119296,0.1875285296779532,1.5615213308189397,0.03319345243040517,0.05961740098788981,0.061282654984872176
1.1751286771545177,0.29376151270568074,0.6934531296635003,1.390718658885878,0.5926853009962807,0.6328919631021852,0.7155802224649503,0.26375439815178825,1.2751286406199438,1.7740215073679217
2.0804929648867407,0.6063447508039381,0.11444096323640918,0.8670337228147111,0.07103301386282657,1.2938945035444327,0.6759414826836263,1.392014440168753,0.07703258854633699,0.11397247112567999
0.00936768561761192,0.09049511621607453,0.33931333093655547,0.12345608910016748,0.26673924802429894,0.8396237520897931,0.21413258055058182,0.8630243176422001,0.1285443980130314,0.2382533815566692
0.18341746386222524,0.15918235207849274,0.38684743195425186,0.17356915300756204,0.04785421442283688,1.116000924091006,0.5868418471056471,0.02310156644880279,0.37484015576300544,0.8603296534860523
2.2934822391680583,1.3536750147739545,1.6832584195806,0.17178885591608695,1.2404176804872025,1.0321948628110413,0.08602670848321514,0.46329355667143046,4.136458545379581,0.05385537983084587
0.7381417171833269,1.026356205139511,0.06027818649182071,1.3593738135400826,0.1696733951970728,0.07273069121834119,0.44222773208415855,0.05460689685915443,0.33053570410162325,3.9484719033486755
0.0054377427374219245,0.4448803235037395,1.0035497607844928,0.18333831925662758,2.106141584289752,0.23769175850427815,0.42925435665728084,0.046079446544841085,0.23542484443014255,0.8243131707030715
0.0509208109519812,0.21307946443087666,0.8987826099745948,0.15300787398393179,0.9627195904640267,1.910364861531126,0.6588941720069759,3.152137250244971,0.3740258437559376,0.14021449674585384
0.787668693818204,0.5522150399141283,0.6437123899177766,0.7952354929287027,0.17902620979290362,0.04374431505028076,0.12846806797629107,0.686875882434405,0.12223154251662804,1.586530697288083
0.6413714277870071,0.08581744093434085,0.13183739666046423,0.4562345223366806,0.4951713344868427,4.102622235570064,0.05547838679374206,0.0514003612828513,2.215596666655391,0.018576486211024257
1.4760820688049332,0.2799372544199492,0.023245121170339722,0.21356276341875047,0.28735700958057797,0.11811956794811151,3.4242202867302955,0.19663141893024116,2.2867864254973975,0.004766510606643459
0.8496796215573499,0.35525119861456544,0.9419207639405769,0.4522876574328578,1.0403329165424928,0.5195090177978463,0.07497659974000337,0.6398626979504383,0.6326907879964208,0.18534917137226903
2.5325647841878283,0.30878551899569207,0.42892696551514176,1.9895304039731707,0.6554547816782055,0.1879356167403592,0.19575097747461312,1.7893892541134995,0.0758277692984628,0.04765315866599318
0.4056490034474931,0.266006469151457,0.5368767633670612,0.29739329910554413,0.5859718123006241,4.8416446239194615,1.4370091881717726,0.030545634368993824,0.33512869686657454,1.1072460936213435
0.14198682351931757,0.22724874867219125,1.296655959750931,0.002066789026103466,0.7565646778657009,0.38162737613179587,0.4803455885052603,0.038503559126134235,0.23282968908215818,0.23493665207379077
0.0630140037835456,0.4554380007689971,0.06352687360708709,0.7780034487967546,0.2684253526904581,0.07295896035397198,0.1111630114451232,0.05284503326788981,9.853950538703529,0.5223137275461183
0.0019919225723699086,0.2121576491460231,0.10566142436071457,14.785381542117218,0.2614499666196257,1.2604115845024495,0.3286095770516113,0.40780985348016485,0.023539173887712206,1.122570749459853
0.059749607061473586,0.4729766674086764,0.2681209528098407,0.02370465808909117,0.20700383737793238,0.250100826187881,1.223628023938447,0.3115114470498537,0.13872426200796095,0.07486402076889753
0.4882469768286306,0.3758165947539811,0.20917853573457834,0.5081533745585836,0.07890204093726005,1.29470233786625,6.172752458109688,0.08118177509492708,0.34206953654043204,3.862273804351574
0.2539578097106103,0.20858463760220958,2.676281382156527,0.24734283579113847,0.2161450978252002,0.29024898191031934,0.5651078645650516,0.39607409331096033,1.1340942243526135,0.5814825722704462
